,Unnamed: 0,brand,model,price,year,hand_num,horse_power,4x4,fuel_type,engine_volume,valid_test,magnesium_wheels,distance_control,economical,adaptive_cruise_control,cruise_control,country
10520,10520,Ford,Edge,135000.0,2019,2,245.0,0,petrol,2.0,0,0,0,0,0,0,United States
10521,10521,Ssangyong,Rexton,38000.0,2010,3,165.0,1,diesel,2.7,0,0,0,0,0,0,South Korea
10522,10522,Toyota,Corolla,10000.0,2004,4,110.0,0,petrol,1.6,0,0,0,0,0,0,Japan
10523,10523,Mazda,3,16000.0,2006,4,150.0,0,petrol,2.0,1,1,0,0,0,0,Japan
10524,10524,Skoda,Superb,42000.0,2015,3,160.0,0,petrol,1.8,0,0,0,0,0,0,Czech Republic
10525,10525,Mercedes-Benz,GLC,141800.0,2016,2,211.0,1,petrol,2.0,0,0,0,0,0,0,Germany
10526,10526,Kia,Ceed,14000.0,2011,2,125.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
10527,10527,Skoda,Octavia,23900.0,2012,3,105.0,0,petrol,1.2,0,0,0,0,0,0,Czech Republic
10528,10528,Mazda,CX5,57000.0,2014,2,155.0,0,petrol,2.0,0,0,0,0,0,0,Japan
10529,10529,Opel,Insignia,6000.0,2019,2,260.0,1,petrol,2.0,0,1,0,0,1,1,Germany
10530,10530,Nissan,Micra,2000.0,2017,2,80.0,0,petrol,1.2,1,0,0,0,0,0,Japan
10531,10531,Suzuki,SX4,39000.0,2015,2,118.0,0,petrol,1.6,1,1,1,0,0,0,Japan
10532,10532,Citroen,Berlingo,49000.0,2018,2,75.0,0,diesel,1.6,1,0,1,1,0,0,France
10533,10533,Seat,Leon,36900.0,2012,1,210.0,0,petrol,2.0,0,0,0,0,0,0,Spain
10534,10534,Mazda,5,20000.0,2008,3,145.0,0,petrol,2.0,0,0,0,0,0,0,Japan
10535,10535,Citroen,Ds Ds7 Crossback,175000.0,2021,1,177.0,0,diesel,2.0,0,0,0,0,0,0,France
10536,10536,Kia,Picanto,81000.0,2023,2,84.0,0,petrol,1.2,0,0,0,0,0,0,South Korea
10537,10537,Daihatsu,Sirion,10000.0,2007,6,87.0,0,petrol,1.3,0,0,0,0,0,0,Japan
10538,10538,Volkswagen,Tiguan,186000.0,2022,1,190.0,1,petrol,2.0,0,0,0,0,0,0,Germany
10539,10539,Ford,Focus,10000.0,2014,7,125.0,0,petrol,1.6,0,0,0,0,0,0,United States
10540,10540,Honda,Civic,4950.0,2004,4,110.0,0,petrol,1.6,0,0,0,0,0,0,Japan
10541,10541,Volkswagen,Tiguan,162000.0,2022,2,150.0,0,petrol,1.5,0,0,0,0,0,0,Germany
10542,10542,Seat,Atka,82500.0,2018,3,150.0,0,petrol,1.4,0,0,0,0,0,0,Spain
10543,10543,Peugeot,508,24000.0,2015,4,165.0,0,petrol,1.6,0,0,0,0,0,0,France
10544,10544,Hyundai,I25,23000.0,2013,3,109.0,0,petrol,1.4,0,0,0,0,0,0,South Korea
10545,10545,Daihatsu,Trios,32000.0,2011,3,104.0,1,petrol,1.5,0,0,0,0,0,0,Japan
10546,10546,Jeep,Wrangler,104999.0,2007,5,196.0,1,petrol,3.8,0,0,0,0,0,0,United States
10547,10547,Jeep,Grand Cherokee,325000.0,2022,1,286.0,1,petrol,3.6,0,0,0,0,0,0,United States
10548,10548,Hyundai,Tucson,90000.0,2020,2,155.0,0,petrol,2.0,0,0,0,0,0,0,South Korea
10549,10549,Ford,Focus,11000.0,2011,2,100.0,0,petrol,1.6,0,0,0,0,0,0,United States
10550,10550,Audi,Q3,8000.0,2022,1,150.0,0,petrol,1.5,1,1,1,0,0,0,Germany
10551,10551,Volkswagen, Polo,53000.0,2015,1,110.0,0,petrol,1.2,1,1,0,1,0,0,Germany
10552,10552,BMW,3 Series,229900.0,2023,0,156.0,0,petrol,2.0,0,1,0,0,0,1,Germany
10553,10553,Kia,Carnival,85000.0,2016,2,276.0,0,petrol,3.3,1,1,1,0,0,0,South Korea
10554,10554,Renault,Megane,88000.0,2020,0,116.0,0,diesel,1.5,0,1,0,0,1,1,France
10555,10555,Skoda,Superb,67999.0,2016,2,180.0,0,petrol,1.8,0,1,1,1,0,0,Czech Republic
10556,10556,Isuzu,4X4 Dmax,69999.0,2012,3,163.0,1,diesel,2.5,1,0,0,0,0,0,Japan
10557,10557,Renault,Megane,79000.0,2021,1,116.0,0,diesel,1.5,0,1,1,1,0,0,France
10558,10558,BMW,X6,599000.0,2022,1,600.0,1,petrol,4.4,1,1,0,0,0,0,Germany
10559,10559,Audi,Q3,94888.0,2017,2,180.0,1,petrol,2.0,1,1,0,1,0,0,Germany
10560,10560,Seat,Atka,88000.0,2019,1,150.0,0,petrol,1.4,0,1,1,1,0,0,Spain
10561,10561,BMW,X3,64900.0,2013,3,184.0,1,petrol,2.0,1,1,0,0,0,0,Germany
10562,10562,Nissan,Winner,40000.0,2011,4,133.0,0,diesel,2.5,0,0,0,0,0,0,Japan
10563,10563,Toyota,Yaris,36500.0,2015,3,99.0,0,petrol,1.3,0,0,0,0,0,0,Japan
10564,10564,Mazda,CX5,58500.0,2015,2,188.0,1,petrol,2.5,0,0,0,0,0,0,Japan
10565,10565,Audi,A3,4000.0,2018,3,150.0,0,petrol,1.5,0,0,0,0,0,0,Germany
10566,10566,Skoda,Superb,112125.0,2019,3,150.0,0,petrol,1.5,0,0,0,0,0,0,Czech Republic
10567,10567,Chevrolet,Spark,66500.0,2021,1,98.0,0,electric,1.4,0,0,0,0,0,0,United States
10568,10568,Skoda,Octavia,117000.0,2021,2,150.0,0,petrol,1.5,0,0,0,0,0,0,Czech Republic
10569,10569,Nissan,Juke,28425.0,2013,2,117.0,0,petrol,1.6,0,0,0,0,0,0,Japan
10570,10570,Dodge,Ram Short,95000.0,2018,3,370.0,1,diesel,6.7,0,0,0,0,0,0,United States
10571,10571,Kia,Sportage,58000.0,2016,4,132.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
10572,10572,Toyota,Land Cruiser,380000.0,2021,1,204.0,0,diesel,2.8,1,0,0,0,1,1,Japan
10573,10573,Toyota,Corolla,75000.0,2019,1,98.0,0,petrol,1.8,1,0,1,1,0,0,Japan
10574,10574,Toyota,Rav4 Hybrid,139900.0,2020,1,178.0,0,hybrid,2.5,0,0,1,1,0,0,Japan
10575,10575,Cadillac,Cts,24999.0,2008,6,210.0,0,petrol,2.8,1,1,0,0,0,0,United States
10576,10576,Hyundai,Ioniq,85000.0,2019,1,141.0,0,hybrid,1.6,0,1,1,0,0,0,South Korea
10577,10577,Hyundai,Elantra,4000.0,2020,2,127.0,0,petrol,1.6,0,1,0,0,1,1,South Korea
10578,10578,Chevrolet,Equinox,68900.0,2019,2,170.0,0,electric,1.5,1,1,1,0,0,0,United States
10579,10579,Hyundai,Ioniq,85000.0,2019,2,141.0,0,hybrid,1.6,0,1,1,0,0,0,South Korea
10580,10580,Alfa Romeo,Romeo,40000.0,2016,3,170.0,0,petrol,1.4,0,1,1,1,0,0,Italy
10581,10581,Land Rover,Range Rover Sport,175000.0,2014,4,340.0,1,petrol,3.0,1,1,0,0,0,0,United Kingdom
10582,10582,Hyundai,Elantra,81000.0,2020,2,127.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
10583,10583,Peugeot,508,15000.0,2013,3,156.0,0,petrol,1.6,0,0,0,0,0,0,France
10584,10584,Hyundai,i10,3000.0,2014,4,66.0,0,petrol,1.0,0,0,0,0,0,0,South Korea
10585,10585,Hyundai,Tucson,114000.0,2021,2,180.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
10586,10586,Toyota,Prius Plus Hybrid,100000.0,2020,1,99.0,0,petrol,1.8,0,0,0,0,0,0,Japan
10587,10587,Kia,Optima,18000.0,2012,2,136.0,0,diesel,1.7,0,0,0,0,0,0,South Korea
10588,10588,Toyota,Hilux,290000.0,2023,1,204.0,1,diesel,2.8,0,0,0,0,0,0,Japan
10589,10589,Toyota,Corolla,9999.0,2009,2,124.0,0,petrol,1.6,0,0,0,0,0,0,Japan
10590,10590,Peugeot,206,6500.0,2003,1,75.0,0,petrol,1.4,0,0,0,0,0,0,France
10591,10591,Volkswagen,Golf,27000.0,2011,5,160.0,0,petrol,1.4,0,0,0,0,0,0,Germany
10592,10592,Nissan,Almera,23000.0,2015,3,110.0,0,petrol,1.6,0,0,0,0,0,0,Japan
10593,10593,Peugeot,308,20000.0,2017,2,130.0,0,petrol,1.2,0,0,0,0,0,0,France
10594,10594,Toyota,Camry,172000.0,2022,1,208.0,0,hybrid,2.5,0,0,0,0,0,0,Japan
10595,10595,Hyundai,Ioniq,67500.0,2017,2,141.0,0,hybrid,1.6,0,1,0,1,0,0,South Korea
10596,10596,Mazda,3,55900.0,2016,1,120.0,0,petrol,1.5,1,1,0,1,0,0,Japan
10597,10597,Citroen,Berlingo,29000.0,2016,2,75.0,0,diesel,1.6,1,0,0,1,0,0,France
10598,10598,Mercedes-Benz,Sprinter,224900.0,2022,1,190.0,0,diesel,3.0,1,0,0,0,0,0,Germany
10599,10599,Toyota,Rav4 Hybrid,169900.0,2020,1,178.0,0,hybrid,2.5,0,0,0,0,1,1,Japan
10600,10600,Audi,A4,189990.0,2021,1,204.0,0,petrol,2.0,0,1,1,1,0,0,Germany
10601,10601,Jeep,Grand Cherokee,198000.0,2021,1,286.0,1,petrol,3.6,1,1,1,0,0,0,United States
10602,10602,Citroen,C4,45000.0,2019,2,130.0,0,petrol,1.2,0,1,0,0,1,1,France
10603,10603,Citroen,Berlingo,15000.0,2009,4,75.0,0,diesel,1.6,0,0,0,0,0,0,France
10604,10604,Ssangyong,Rodios,32000.0,2014,3,155.0,0,diesel,2.0,0,0,0,0,0,0,South Korea
10605,10605,Skoda,Superb,88000.0,2018,2,180.0,0,petrol,1.8,0,0,0,0,0,0,Czech Republic
10606,10606,Mazda,5,1000.0,2010,3,145.0,0,petrol,2.0,0,0,0,0,0,0,Japan
10607,10607,Kia,Sportage,75000.0,2017,3,155.0,0,petrol,2.0,0,0,0,0,0,0,South Korea
10608,10608,Subaru,XV,97000.0,2021,1,114.0,1,petrol,1.6,0,0,0,0,0,0,Japan
10609,10609,Chevrolet,Aveo,6500.0,2009,4,101.0,0,electric,1.4,0,0,0,0,0,0,United States
10610,10610,Mitsubishi,Outlander,40000.0,2013,3,150.0,0,petrol,2.0,0,0,0,0,0,0,Japan
10611,10611,Skoda,Superb,27000.0,2012,2,160.0,0,petrol,1.8,0,0,0,0,0,0,Czech Republic
10612,10612,Kia,Picanto,62000.0,2019,2,84.0,0,petrol,1.2,0,0,0,0,0,0,South Korea
10613,10613,Toyota,Corolla,9500.0,2005,6,110.0,0,petrol,1.6,0,0,0,0,0,0,Japan
10614,10614,Toyota,Chr,110000.0,2019,1,98.0,0,hybrid,1.8,0,0,0,0,0,0,Japan
10615,10615,Audi,Q7,182000.0,2016,3,272.0,1,diesel,3.0,0,0,0,0,0,0,Germany
10616,10616,Skoda,Octavia,48600.0,2015,2,110.0,0,petrol,1.2,0,0,0,0,0,0,Czech Republic
10617,10617,Hyundai,Sonata Hybrid,170000.0,2021,1,192.0,0,hybrid,2.0,0,1,0,0,1,1,South Korea
10618,10618,Lexus,Rx350,179900.0,2018,1,301.0,1,petrol,3.5,0,1,0,0,1,1,Japan
10619,10619,Chevrolet,Spark,39900.0,2017,2,98.0,0,electric,1.4,1,1,1,0,0,0,United States
10620,10620,Volkswagen, Polo,4100.0,2017,2,90.0,0,petrol,1.2,1,1,0,1,0,0,Germany
10621,10621,Toyota,Corolla,94800.0,2021,1,98.0,0,hybrid,1.8,1,0,1,0,0,0,Japan
10622,10622,Ford,Smax,24000.0,2014,2,202.0,0,petrol,2.0,1,1,0,0,0,0,United States
10623,10623,Mazda,3,115000.0,2021,2,165.0,0,petrol,2.0,0,1,0,0,1,1,Japan
10624,10624,BMW,X7,800000.0,2024,1,340.0,1,petrol,3.0,1,1,0,0,0,0,Germany
10625,10625,Skoda,Kodiaq,135000.0,2018,2,190.0,1,diesel,2.0,0,1,0,0,1,1,Czech Republic
10626,10626,Renault,Fluence,11000.0,2014,2,110.0,0,diesel,1.5,1,0,0,1,0,0,France
10627,10627,Mazda,3,3099.0,2019,2,165.0,0,petrol,2.0,0,1,0,1,0,0,Japan
10628,10628,Hyundai,i10,44000.0,2017,2,87.0,0,petrol,1.2,0,0,0,0,0,0,South Korea
10629,10629,Audi,S3,5000.0,2016,2,286.0,1,petrol,2.0,0,0,0,0,0,0,Germany
10630,10630,Chevrolet,Sonic,10500.0,2013,4,116.0,0,electric,1.6,0,0,0,0,0,0,United States
10631,10631,Fiat,Ducato,75000.0,2018,2,180.0,0,diesel,2.3,0,0,0,0,0,0,Italy
10632,10632,Chevrolet,Sonic,17000.0,2012,3,116.0,0,electric,1.6,0,0,0,0,0,0,United States
10633,10633,Hyundai,i35,29425.0,2012,3,132.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
10634,10634,Hyundai,i10,15000.0,2012,3,87.0,0,petrol,1.2,0,0,0,0,0,0,South Korea
10635,10635,Skoda,Karoq,54000.0,2019,1,115.0,0,petrol,1.0,0,0,0,0,0,0,Czech Republic
10636,10636,Toyota,Corolla,25500.0,2009,2,124.0,0,petrol,1.6,0,0,0,0,0,0,Japan
10637,10637,Toyota,Corolla,102500.0,2019,2,98.0,0,petrol,1.8,0,0,0,0,0,0,Japan
10638,10638,Renault,Grand Scenic,9000.0,2015,2,110.0,0,diesel,1.5,0,0,0,0,0,0,France
10639,10639,Suzuki,Jimny,110000.0,2020,2,102.0,1,petrol,1.5,0,0,0,0,0,0,Japan
10640,10640,Toyota,Corolla,8500.0,2005,3,110.0,0,petrol,1.6,0,0,0,0,0,0,Japan
10641,10641,BMW,X5,465000.0,2022,1,335.0,1,petrol,3.0,0,0,0,0,0,0,Germany
10642,10642,Toyota,Corolla,114000.0,2019,2,98.0,0,petrol,1.8,0,0,0,0,0,0,Japan
10643,10643,Mitsubishi,Outlander,116000.0,2021,1,150.0,0,petrol,2.0,0,1,0,0,1,1,Japan
10644,10644,Peugeot,2008,33900.0,2017,2,110.0,0,petrol,1.2,1,0,1,1,0,0,France
10645,10645,Citroen,Berlingo,54900.0,2018,2,100.0,0,diesel,1.6,1,0,1,1,0,0,France
10646,10646,Nissan,Qashqai,68000.0,2019,1,115.0,0,diesel,1.5,0,1,1,1,0,0,Japan
10647,10647,Chevrolet,Savanna,10000.0,2020,1,181.0,0,diesel,4.5,1,0,0,0,0,0,United States
10648,10648,Mercedes-Benz,GL,239000.0,2016,1,258.0,1,diesel,3.0,1,1,0,0,0,0,Germany
10649,10649,Citroen,C3 Aircross,47800.0,2019,1,110.0,0,petrol,1.2,0,1,1,1,0,0,France
10650,10650,Ford,Edge,45500.0,2014,3,240.0,0,petrol,2.0,1,1,0,0,0,0,United States
10651,10651,Audi,Q7,180000.0,2017,2,272.0,1,diesel,3.0,0,1,1,1,0,0,Germany
10652,10652,Toyota,Verso,55500.0,2014,2,147.0,0,petrol,1.8,0,0,0,0,0,0,Japan
10653,10653,Skoda,Yeti,49300.0,2016,2,110.0,0,petrol,1.2,0,0,0,0,0,0,Czech Republic
10654,10654,Nissan,Qashqai,51000.0,2015,2,115.0,0,petrol,1.2,0,0,0,0,0,0,Japan
10655,10655,Infiniti,Qx70 Fx37,62000.0,2012,3,315.0,1,petrol,3.7,0,0,0,0,0,0,Japan
10656,10656,Skoda,Karoq,80000.0,2019,2,115.0,0,petrol,1.0,0,0,0,0,0,0,Czech Republic
10657,10657,Peugeot,108,30000.0,2015,2,69.0,0,petrol,1.0,0,0,0,0,0,0,France
10658,10658,Audi,A4,41000.0,2014,3,120.0,0,petrol,1.8,0,0,0,0,0,0,Germany
10659,10659,Hyundai,i30,14500.0,2009,3,126.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
10660,10660,Ford,Fiesta,11800.0,2010,2,97.0,0,petrol,1.4,0,0,0,0,0,0,United States
10661,10661,Mitsubishi,Eclipse Cross,95600.0,2019,1,163.0,0,petrol,1.5,0,0,0,0,0,0,Japan
10662,10662,Renault,Master,7000.0,2011,3,150.0,0,diesel,3.5,0,0,0,0,0,0,France
10663,10663,Hyundai,Tucson,110000.0,2018,2,155.0,0,petrol,2.0,0,0,0,0,0,0,South Korea
10664,10664,Peugeot,3008,104999.0,2019,2,180.0,0,petrol,1.6,0,0,0,0,0,0,France
10665,10665,Hyundai,Ix35,50000.0,2015,3,154.0,0,petrol,2.0,0,0,0,0,0,0,South Korea
10666,10666,Nissan,Juke,10000.0,2023,1,94.0,0,hybrid,1.6,0,1,1,1,0,0,Japan
10667,10667,Hyundai,i20 Cross,54000.0,2016,2,100.0,0,petrol,1.4,1,1,1,0,0,0,South Korea
10668,10668,Hyundai,Santa Fe,80000.0,2015,2,192.0,1,petrol,2.4,1,1,0,0,0,0,South Korea
10669,10669,Hyundai,Ioniq,62000.0,2018,3,141.0,0,hybrid,1.6,0,1,0,0,1,1,South Korea
10670,10670,Mitsubishi,Grandis,16000.0,2010,5,165.0,0,petrol,2.4,1,0,0,0,0,0,Japan
10671,10671,Mercedes-Benz,C,125000.0,2017,2,211.0,0,hybrid,2.0,0,1,0,1,0,0,Germany
10672,10672,Nissan,Altima,39900.0,2016,5,182.0,0,petrol,2.5,1,1,1,0,0,0,Japan
10673,10673,Nissan,Qashqai,97900.0,2019,2,160.0,0,petrol,1.3,0,1,0,0,1,1,Japan
10674,10674,Skoda,Octavia,79900.0,2019,1,150.0,0,petrol,1.5,1,0,0,0,0,0,Czech Republic
10675,10675,Kia,Niro Hybrid,116000.0,2021,1,141.0,0,petrol,1.6,0,1,0,0,1,1,South Korea
10676,10676,Skoda,Octavia,90000.0,2017,4,220.0,0,petrol,2.0,0,1,0,1,0,0,Czech Republic
10677,10677,Mitsubishi,Outlander,2000.0,2015,2,150.0,0,petrol,2.0,1,1,0,0,0,0,Japan
10678,10678,Kia,Sorento,225000.0,2021,1,265.0,0,hybrid,1.6,0,0,0,0,0,0,South Korea
10679,10679,Subaru,Forester,6400.0,2013,2,150.0,1,petrol,2.0,0,0,0,0,0,0,Japan
10680,10680,Renault,Fluence,26000.0,2016,1,110.0,0,diesel,1.5,0,0,0,0,0,0,France
10681,10681,Renault,Fluence,22900.0,2016,2,110.0,0,diesel,1.5,0,0,0,0,0,0,France
10682,10682,Chevrolet,Optra,7800.0,2008,2,109.0,0,electric,1.6,0,0,0,0,0,0,United States
10683,10683,Hyundai,Tucson,142000.0,2022,2,180.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
10684,10684,Hyundai,Accent Up To 2012,4500.0,2006,3,91.0,0,petrol,1.5,0,0,0,0,0,0,South Korea
10685,10685,Peugeot,208,34000.0,2016,1,110.0,0,petrol,1.2,0,0,0,0,0,0,France
10686,10686,Mazda,CX5,98000.0,2017,1,165.0,0,petrol,2.0,0,0,0,0,0,0,Japan
10687,10687,Infiniti,Q70 M37,77000.0,2017,3,320.0,0,petrol,3.7,0,0,0,0,0,0,Japan
10688,10688,Honda,Frv,19000.0,2007,4,140.0,0,petrol,1.8,0,0,0,0,0,0,Japan
10689,10689,Kia,Picanto,37000.0,2014,1,85.0,0,petrol,1.2,0,0,0,0,0,0,South Korea
10690,10690,Dacia,Duster,51000.0,2015,2,109.0,1,diesel,1.5,0,0,0,0,0,0,Romania
10691,10691,Nissan,Note,16000.0,2010,2,110.0,0,petrol,1.6,0,0,0,0,0,0,Japan
10692,10692,Skoda,Superb,77000.0,2016,3,180.0,0,petrol,1.8,0,0,0,0,0,0,Czech Republic
10693,10693,BMW,X1,160000.0,2021,1,140.0,0,petrol,1.5,0,0,0,0,0,0,Germany
10694,10694,Hyundai,i10,43500.0,2018,1,87.0,0,petrol,1.2,1,0,1,0,0,0,South Korea
10695,10695,Volvo,Xc60,3500.0,2012,2,240.0,0,petrol,2.0,1,1,0,0,0,0,Sweden
10696,10696,Hyundai,Tucson,81900.0,2016,1,155.0,0,petrol,2.0,0,1,0,0,0,0,South Korea
10697,10697,Skoda,Octavia,78999.0,2020,2,150.0,0,petrol,1.5,1,0,0,0,0,0,Czech Republic
10698,10698,Mazda,3,82000.0,2018,2,165.0,0,petrol,2.0,1,1,0,1,0,0,Japan
10699,10699,Peugeot,2008,3100.0,2015,2,82.0,0,petrol,1.2,1,0,0,1,0,0,France
10700,10700,Subaru,XV,76000.0,2020,2,114.0,1,petrol,1.6,0,1,1,1,0,0,Japan
10701,10701,Audi,A7,3001.0,2011,4,300.0,1,petrol,3.0,1,1,0,0,0,0,Germany
10702,10702,Volvo,Xc60,89900.0,2016,4,245.0,0,petrol,2.0,0,0,1,0,0,0,Sweden
10703,10703,Suzuki,SX4,73000.0,2018,2,140.0,0,petrol,1.4,0,1,0,0,1,1,Japan
10704,10704,Mercedes-Benz,A,349000.0,2022,2,421.0,1,petrol,2.0,0,1,0,0,1,1,Germany
10705,10705,Citroen,C4,1000.0,2017,2,99.0,0,diesel,1.6,1,1,0,1,0,0,France
10706,10706,Mazda,2,20500.0,2011,2,103.0,0,petrol,1.5,1,0,0,0,0,0,Japan
10707,10707,Kia,Picanto,61900.0,2021,2,84.0,0,petrol,1.2,1,1,1,0,0,0,South Korea
10708,10708,Kia,Picanto,24500.0,2011,3,85.0,0,petrol,1.2,1,0,0,0,0,0,South Korea
10709,10709,Kia,Picanto,49900.0,2020,0,84.0,0,petrol,1.2,1,1,1,0,0,0,South Korea
10710,10710,Skoda,Rapid,34100.0,2017,3,90.0,0,petrol,1.2,0,0,0,0,0,0,Czech Republic
10711,10711,Toyota,Yaris,1500.0,2008,4,87.0,0,petrol,1.3,0,0,0,0,0,0,Japan
10712,10712,Hyundai,i20,3000.0,2017,3,100.0,0,petrol,1.4,0,0,0,0,0,0,South Korea
10713,10713,Volvo,S90,101000.0,2017,3,254.0,0,petrol,2.0,0,0,0,0,0,0,Sweden
10714,10714,Seat,Ibiza,30000.0,2015,2,105.0,0,petrol,1.2,0,0,0,0,0,0,Spain
10715,10715,Fiat,500,15000.0,2014,3,69.0,0,petrol,1.2,0,0,0,0,0,0,Italy
10716,10716,Audi,A3,116000.0,2018,3,204.0,0,hybrid,1.4,0,0,0,0,0,0,Germany
10717,10717,Kia,Picanto,32500.0,2016,2,85.0,0,petrol,1.2,0,0,0,0,0,0,South Korea
10718,10718,Citroen,C3,56900.0,2019,1,110.0,0,petrol,1.2,0,0,0,0,0,0,France
10719,10719,Chevrolet,Spark,10000.0,2011,5,82.0,0,electric,1.2,0,0,0,0,0,0,United States
10720,10720,Jeep,Wrangler,270000.0,2023,1,272.0,1,petrol,2.0,0,0,0,0,0,0,United States
10721,10721,Seat,Arona,76800.0,2021,1,110.0,0,petrol,1.0,0,1,0,0,1,1,Spain
10722,10722,Mercedes-Benz,CLA,189900.0,2021,1,136.0,0,petrol,1.3,0,0,1,1,1,1,Germany
10723,10723,Audi,Sq5,192000.0,2018,3,354.0,1,petrol,3.0,1,1,1,0,0,0,Germany
10724,10724,Mazda,Cx3,72900.0,2019,3,156.0,0,petrol,2.0,1,1,0,1,0,0,Japan
10725,10725,Ford,Edge,74900.0,2015,1,240.0,0,petrol,2.0,1,1,0,0,0,0,United States
10726,10726,Skoda,Kodiaq,142900.0,2021,1,150.0,0,diesel,2.0,1,0,0,0,0,0,Czech Republic
10727,10727,Skoda,Superb,49900.0,2016,2,180.0,0,petrol,1.8,0,1,1,1,0,0,Czech Republic
10728,10728,Land Rover,Range Rover Volar,419900.0,2022,1,250.0,1,petrol,2.0,1,1,0,0,0,0,United Kingdom
10729,10729,Kia,Sportage,125000.0,2022,2,177.0,0,petrol,1.6,0,1,0,0,1,1,South Korea
10730,10730,Audi,A1,124996.0,2020,1,150.0,0,petrol,1.5,1,0,0,1,0,0,Germany
10731,10731,Nissan,Micra,9500.0,2007,5,88.0,0,petrol,1.4,1,0,0,0,0,0,Japan
10732,10732,Mazda,3,8900.0,2008,4,105.0,0,petrol,1.6,0,0,0,0,0,0,Japan
10733,10733,Hyundai,i10,46500.0,2017,2,87.0,0,petrol,1.2,0,0,0,0,0,0,South Korea
10734,10734,BMW,X4,275000.0,2021,2,184.0,1,petrol,2.0,0,0,0,0,0,0,Germany
10735,10735,Toyota,Prius Plus Hybrid,72000.0,2017,2,99.0,0,petrol,1.8,0,0,0,0,0,0,Japan
10736,10736,Kia,Niro Hybrid,82000.0,2018,3,141.0,0,hybrid,1.6,0,0,0,0,0,0,South Korea
10737,10737,Kia,Sportage,80000.0,2017,1,155.0,0,petrol,2.0,0,0,0,0,0,0,South Korea
10738,10738,Chevrolet,Malibu,44000.0,2016,3,160.0,0,electric,1.5,0,0,0,0,0,0,United States
10739,10739,Toyota,Auris Hybrid,40000.0,2014,3,99.0,0,hybrid,1.8,0,0,0,0,0,0,Japan
10740,10740,BMW,5 Series,35000.0,2009,4,156.0,0,petrol,2.0,0,0,0,0,0,0,Germany
10741,10741,Kia,Niro Hybrid,57500.0,2018,3,141.0,0,hybrid,1.6,0,0,0,0,0,0,South Korea
10742,10742,Chrysler,Town Country,21000.0,2006,3,182.0,0,petrol,3.3,0,0,0,0,0,0,United States
10743,10743,Hyundai,Tucson,95000.0,2018,1,155.0,0,petrol,2.0,0,0,0,0,0,0,South Korea
10744,10744,Mazda,3,85000.0,2020,3,165.0,0,petrol,2.0,0,0,0,0,0,0,Japan
10745,10745,Hyundai,Sonata Hybrid,55000.0,2016,5,154.0,0,hybrid,2.0,0,0,0,0,0,0,South Korea
10746,10746,Suzuki,Vitra,70600.0,2018,2,120.0,0,petrol,1.6,0,0,0,0,0,0,Japan
10747,10747,Subaru,XV,50000.0,2015,2,114.0,1,petrol,1.6,0,0,0,0,0,0,Japan
10748,10748,Nissan,Qashqai,79000.0,2018,2,115.0,0,petrol,1.2,0,0,0,0,0,0,Japan
10749,10749,Skoda,Octavia,21000.0,2012,4,105.0,0,petrol,1.2,0,0,0,0,0,0,Czech Republic
10750,10750,Mitsubishi,Outlander,76900.0,2016,3,150.0,0,petrol,2.0,0,0,0,0,0,0,Japan
10751,10751,Subaru,B3 Hatchback,9100.0,2008,3,107.0,0,petrol,1.5,0,0,0,0,0,0,Japan
10752,10752,Daihatsu,Sirion,9000.0,2008,3,87.0,0,petrol,1.3,0,0,0,0,0,0,Japan
10753,10753,Hyundai,i10,77500.0,2023,1,84.0,0,petrol,1.2,0,0,0,0,0,0,South Korea
10754,10754,Citroen,Berlingo,12900.0,2010,2,75.0,0,diesel,1.6,0,0,0,0,0,0,France
10755,10755,Peugeot,Rcz,50000.0,2012,5,156.0,0,petrol,1.6,0,0,0,0,0,0,France
10756,10756,Renault,Megane,59000.0,2018,2,110.0,0,diesel,1.5,0,0,0,0,0,0,France
10757,10757,Chevrolet,Trax,21500.0,2014,2,140.0,0,electric,1.8,0,0,0,0,0,0,United States
10758,10758,Peugeot,107,9500.0,2013,2,68.0,0,petrol,1.0,0,0,0,0,0,0,France
10759,10759,Hyundai,Veloster,30000.0,2012,2,140.0,0,petrol,1.6,0,0,0,0,0,0,South Korea
10760,10760,Fiat,500,28500.0,2015,2,69.0,0,petrol,1.2,0,0,0,0,0,0,Italy
10761,10761,Audi,Q3,171000.0,2021,1,150.0,0,petrol,1.5,0,0,0,0,0,0,Germany
10762,10762,Toyota,Auris,14500.0,2008,2,124.0,0,petrol,1.6,0,0,0,0,0,0,Japan
10763,10763,Mazda,5,15000.0,2009,3,145.0,0,petrol,2.0,0,0,0,0,0,0,Japan
10764,10764,Skoda,Octavia,80000.0,2019,2,115.0,0,petrol,1.0,0,0,0,0,0,0,Czech Republic
10765,10765,Hyundai,i10,14700.0,2010,3,69.0,0,petrol,1.1,0,0,0,0,0,0,South Korea
10766,10766,Ford,Edge,90000.0,2019,2,245.0,0,petrol,2.0,0,0,0,0,0,0,United States
